SeniorCitizen,Partner_Num,Dependents_Num,PhoneService_Num,PaperlessBilling_Num,Gender_Num,Churn_Num,MultipleLines_Encoded,InternetService_Encoded,OnlineSecurity_Encoded,OnlineBackup_Encoded,DeviceProtection_Encoded,TechSupport_Encoded,StreamingTV_Encoded,StreamingMovies_Encoded,Contract_Encoded,PaymentMethod_Encoded,TenureGroup,ChargeGroup,HasMultipleLines,HasInternet,HasFiberOptic,HasDSL,HasOnlineSecurity,HasTechSupport,TotalServices,HasPartnerOrDependents,tenure_Scaled,MonthlyCharges_Scaled,ServiceCount_Scaled,AvgMonthlySpend_Scaled,TotalCharges_Scaled
0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,4,1,-0.38595730461907163,-0.5122183587279531,-0.6767659918934866,-0.4086999598197555,-0.5149932382778022
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,0,-1.0788460164701439,-1.4716782371757458,1.8101878598202,-1.3906013473206609,-0.9573461787722084
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,1,1,13,1,-1.1603623355114465,-1.50659792079343,1.8101878598202,-1.485480501453425,-0.9784326615003386
0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,3,0,2,0,1,1,0,0,0,7,0,-1.201120495032098,1.1356581396113234,0.06932016362061937,0.4169213942569282,-0.881999499902655
0,0,0,1,1,0,0,2,1,0,1,0,0,1,1,0,0,1,2,1,1,1,0,0,0,5,0,-0.38595730461907163,0.9527455111377408,-0.42807060672211794,1.2590538108645237,0.02416783264941129
0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,3,2,1,0,1,0,1,0,0,6,0,-0.2636828260571177,-0.3426084668706311,0.06932016362061937,-0.2830627516816504,-0.4075756955100257
0,0,1,1,0,0,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,1,-0.9973296974288413,-1.4899695000231044,1.8101878598202,-1.3408017474635554,-0.9366126078889004
0,0,0,1,1,1,1,2,1,0,1,0,0,0,1,0,0,2,2,1,1,1,0,0,0,4,0,-0.2636828260571177,0.6351426744245201,-0.6767659918934866,0.7980858681110233,-0.014365729407119792
0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,-1.2418786545527492,0.48548688749158875,-1.174156762236224,-0.3515935162727605,-0.9447516373101138
0,0,0,1,0,1,1,2,1,1,0,1,1,1,1,2,3,3,3,1,1,1,0,0,0,7,0,1.407401714289586,1.7076758141105275,0.06932016362061937,1.797445285696613,2.411065038114491
0,1,0,1,1,0,1,2,1,0,1,0,0,1,1,2,2,3,2,1,1,1,0,0,0,5,1,1.5704343523721913,0.9593968794458712,-0.42807060672211794,1.0592381147259746,1.8962769414703147
0,0,0,1,0,0,0,2,0,1,0,1,1,0,1,1,3,3,2,1,1,0,1,0,0,6,0,1.0813364381243755,0.49878962410784905,-0.1793752215507493,0.6762405945358032,1.1025561454747423
0,1,1,1,0,1,0,2,1,0,1,1,0,1,1,1,0,2,2,1,1,1,0,0,0,6,1,0.26617324771134937,1.1689149811519748,-0.1793752215507493,1.2041715848320231,0.6832307028549888
0,0,1,1,0,1,0,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,1,13,1,-0.46747362366037426,-1.5049350787163973,1.8101878598202,-1.345135229440113,-0.833650577162005
0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.5016093945623321,1.8101878598202,-1.6135299318584426,-1.0000926259763052
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,13,1,0.6329966833972112,-1.4849809737920063,1.8101878598202,-1.2495458001262403,-0.5556222144129653
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,3,2,1,0,1,0,1,0,0,4,1,-0.059892028453861136,-0.4806243592643344,-0.42807060672211794,-0.3190148701632145,-0.3117380726504797
0,1,1,1,0,0,0,2,1,1,0,1,1,1,1,1,0,3,3,1,1,1,0,0,0,7,1,1.2851272357276322,1.6128938157196708,0.06932016362061937,1.7029578731426565,2.177459453832453
0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,2,1,0.5514803643559085,0.5037781503389469,-1.174156762236224,0.6905863765259096,0.654181646628056
0,0,0,1,1,0,0,2,0,0,1,1,1,1,1,2,2,3,2,1,1,0,1,0,0,7,0,0.7960293214798164,0.5353721498025659,0.06932016362061937,0.6800891422157039,0.8589808015764759
0,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,1,3,0,1,0,0,0,1,1,13,1,1.407401714289586,-1.328673818550945,1.8101878598202,-1.1268910460725612,-0.26755792107679255
1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,2,0,1.407401714289586,-0.3309685723314031,-1.174156762236224,-0.1418861659166164,0.634683267201626
0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,0,-1.1196041759907953,0.35578520548304815,-0.9254613770648553,0.3216757608141508,-0.8263055993916415
0,1,0,1,0,0,0,2,1,0,0,1,1,1,1,2,0,3,3,1,1,1,0,0,0,6,1,1.5704343523721913,1.4765407654030003,-0.1793752215507493,1.5697392450722076,2.3913902027656495
0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,2,0,2,0,1,1,0,0,0,4,0,-0.9565715379081899,0.42562457271841636,-0.6767659918934866,0.40267548575918316,-0.6937430876802787
1,0,0,1,1,0,1,2,1,1,0,0,0,0,1,0,0,2,2,1,1,1,0,0,0,4,0,-0.2636828260571177,1.0026307734487179,-0.6767659918934866,1.0928288025471256,0.09283124345764282
0,0,0,1,1,1,0,2,1,1,0,1,1,1,1,1,2,3,3,1,1,1,0,0,0,7,0,1.5704343523721913,1.7110014982645925,0.06932016362061937,1.8434908424338872,2.656890195023498
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,1,1,13,0,-0.019133868933209827,-1.494958026254202,1.8101878598202,-1.3391312067016001,-0.7434154298390124
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,-1.2418786545527492,0.1828496294716608,-0.9254613770648553,-0.41600030564953844,-0.947354362165678
0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,3,3,0,1,0,0,0,1,1,13,1,1.5704343523721913,-1.3053940294724888,1.8101878598202,-1.0772387947490503,-0.17580084142300398
0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,3,1,0,1,0,1,0,0,5,0,1.122094597645027,-0.67850256643121,-0.1793752215507493,-0.4468794151437396,0.2148946277855434
1,0,0,1,1,0,0,2,1,0,1,1,0,1,1,1,0,3,3,1,1,1,0,0,0,6,0,0.9183038000417704,1.1739035073830728,-0.1793752215507493,1.2275521850676487,1.3776729855039982
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,3,3,3,0,1,1,0,0,0,6,0,0.877545640521119,1.3485019254714925,-0.1793752215507493,1.4241979296889127,1.4807453011824003
0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,2,0,1,1,0,0,0,6,0,-1.2418786545527492,1.0308990887582714,-0.1793752215507493,0.22206356537972718,-0.9215697405033515
0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,2,1,1,1,0,0,0,3,0,-1.0788460164701439,0.2992485748639407,-0.9254613770648553,-0.0586439912260842,-0.8317536759960853
0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,2,3,2,2,0,1,0,1,0,0,5,1,0.6329966833972112,0.17453541908649794,-0.42807060672211794,0.22827923270457032,0.4198040676854703
0,1,1,1,0,1,0,2,2,2,2,2,2,2,2,2,1,3,0,1,0,0,0,1,1,13,1,1.2443690762069808,-1.3170339240117168,1.8101878598202,-1.1311698152851932,-0.3148481082829759
0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,-1.2826368140734004,0.4755098350293934,-1.174156762236224,-0.6400595178458716,-0.9738668645079506
0,0,1,1,0,1,0,1,2,2,2,2,2,2,2,0,3,0,0,0,0,0,0,1,1,13,1,-0.834297059346236,-1.4567126584824528,1.8101878598202,-1.3420893234354512,-0.904762313893691
1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,0,1,0,0,2,1,0.877545640521119,-1.3270109764739122,-0.9254613770648553,-1.1234825883414485,-0.4067375298785728
0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,2,1,0,1,0,1,0,0,6,1,-0.10065018797451245,-0.011702893541149671,-0.1793752215507493,0.1610549472303195,-0.13305439421890725
0,1,0,1,0,0,1,1,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,1,1,13,1,-0.10065018797451245,-1.5032722366393647,1.8101878598202,-1.2432525178087874,-0.7194615383717012
0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,4,0,-1.1603623355114465,0.47052130879829557,-0.6767659918934866,0.04947520265992076,-0.8750515479577167
0,0,0,1,1,0,0,2,1,0,1,1,1,1,1,1,3,2,3,1,1,1,0,0,0,7,0,0.30693140723200063,1.3667931883188507,0.06932016362061937,1.526680461895949,0.9036462069367938
0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,4,1,-0.9565715379081899,0.3657622579452435,-0.6767659918934866,0.18440196820178106,-0.7231450557520336
0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,2,0,1,1,0,0,0,6,1,-0.6305062617429795,0.8978717225956658,-0.1793752215507493,0.9284459375699541,-0.3142305125545369
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,3,1,0,1,0,1,0,0,3,0,1.2036109166863296,-0.7067708817407637,-0.6767659918934866,-0.5072562529868537,0.20377790467364199
0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,2,2,2,0,1,1,0,0,0,4,0,-0.18216650701581508,0.8779176176712752,-0.6767659918934866,0.868634703737545,0.08685379908596584
0,0,0,1,0,0,0,2,0,1,0,1,1,1,1,2,3,3,2,1,1,0,1,0,0,7,0,1.5296761928515399,0.8280323553602981,0.06932016362061937,1.000802996065911,1.8000422927853437
0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,2,2,2,3,0,1,1,0,0,0,6,0,0.5514803643559085,1.3152450839308412,-0.1793752215507493,1.4810966817688365,1.1546547565666287
0,1,0,1,0,0,0,2,1,0,1,1,0,0,1,0,1,1,2,1,1,1,0,0,0,5,1,-0.38595730461907163,0.8413350919765588,-0.42807060672211794,0.8543280962638383,-0.10667423381844304
0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,2,1,0,1,0,1,0,0,5,1,0.5922385238765598,-0.8165184588249135,-0.1793752215507493,-0.7115619704590742,-0.21702535629630468
0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,2,2,3,3,0,1,1,0,0,0,6,1,1.4481598738102373,1.3435133992403947,-0.1793752215507493,1.4684559695277566,2.1555789194534727
1,0,0,1,1,0,1,2,1,0,1,1,1,1,1,1,0,3,3,1,1,1,0,0,0,7,0,1.122094597645027,1.3684560303958833,0.06932016362061937,1.5221000239171072,1.8327748663926082
0,0,1,1,1,0,0,2,1,0,0,0,1,1,1,2,0,3,3,1,1,1,0,0,0,5,1,1.407401714289586,1.3019423473145804,-0.42807060672211794,1.4539397334310087,2.0964220714651414
0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,6,0,-0.7527807403049335,0.1595698403932052,-0.1793752215507493,0.07556541056000537,-0.602316862881011
0,1,1,1,1,1,0,2,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,0,3,1,0.9998201190830729,0.3142141535572339,-0.9254613770648553,0.3328180224480059,0.7638710593968759
0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,3,3,1,1,1,0,0,0,6,1,0.9183038000417704,1.1988461385385614,-0.1793752215507493,1.250271952930432,1.3948112669681796
0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.483318131714974,1.8101878598202,-1.6045238977506728,-0.9998499990829898
0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,4,1,-1.2826368140734004,-0.49725278003466006,-0.6767659918934866,-1.119016786304538,-0.9867702038342646
0,0,0,1,1,1,0,2,1,0,1,1,1,1,0,0,3,1,2,1,1,1,0,0,0,6,0,-0.38595730461907163,1.0658187723759558,-0.1793752215507493,0.9095923964706075,-0.08880807167431605
0,0,0,1,1,0,1,2,1,1,1,0,0,1,1,0,0,1,3,1,1,1,0,0,0,6,0,-0.7935388998255847,1.1805548756912025,-0.1793752215507493,1.2425524951237719,-0.40934025473413704
0,1,0,1,1,1,0,2,1,0,0,1,0,1,1,0,0,2,3,1,1,1,0,0,0,5,1,0.5922385238765598,1.3052680314686453,-0.42807060672211794,1.5674763652900785,1.256535994768756
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,1,1,13,0,0.22541508819069803,-1.4883066579460715,1.8101878598202,-1.3230276008949968,-0.6867069077741349
1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,0,2,2,2,1,1,1,0,0,0,3,1,0.22541508819069803,0.3358311005586575,-0.9254613770648553,0.4737706724943191,0.25722199217391356
1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0,2,0,-1.2418786545527492,-0.27609478378932834,-1.174156762236224,-0.6452448102109513,-0.9566182980922625
1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,3,0,1,0,1,0,1,0,0,4,1,-1.2826368140734004,-0.5188697270360835,-0.6767659918934866,-1.1296602811591747,-0.9870569447081827
0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,2,1,1,0,1,1,0,0,0,3,1,-0.7120225807842822,0.12465015677552085,-0.9254613770648553,0.3330015309799824,-0.5197354911926014
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,3,2,1,0,1,1,0,0,0,3,0,-0.2636828260571177,0.1396157354688141,-0.9254613770648553,0.26615371215648587,-0.20782759134062437
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,1,1,13,1,0.1031406096287441,-1.5016093945623321,1.8101878598202,-1.2716645159291613,-0.6865745658323265
0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,1,-1.201120495032098,-1.4899695000231044,1.8101878598202,-1.3183776322356235,-0.9754990817902537
0,1,1,1,0,1,1,2,1,0,0,0,1,1,1,0,0,3,3,1,1,1,0,0,0,5,1,0.7145130024385138,1.291965294852385,-0.42807060672211794,1.3202217992052183,1.2282589332023723
0,1,0,1,1,1,0,2,1,1,1,1,0,0,1,0,0,2,2,1,1,1,0,0,0,6,1,0.38844772627330326,0.9826766685243272,-0.1793752215507493,1.1214484007171772,0.7622167851242716
0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,3,0,1,0,1,0,1,0,0,5,1,-0.9158133783875386,-0.3293057302543704,-0.42807060672211794,-0.242528706526876,-0.7578407014961225
0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,2,3,2,0,1,1,0,0,0,5,1,1.1628527571656782,0.9593968794458712,-0.42807060672211794,1.1595890749328421,1.5766049810322478
0,0,0,1,0,0,0,2,1,1,0,0,1,1,1,2,3,3,3,1,1,1,0,0,0,6,0,1.4481598738102373,1.5097976069436516,-0.1793752215507493,1.5188612829530614,2.2024279668536284
0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,2,0,1,1,0,0,0,7,0,-0.9158133783875386,1.1323324554572585,0.06932016362061937,1.2344608871473695,-0.5389912437257162
0,1,0,1,0,1,1,2,1,1,0,1,0,0,0,1,0,3,2,1,1,1,0,0,0,4,1,1.3258853952482834,0.8280323553602981,-0.6767659918934866,0.9267671268042266,1.5364171447031127
0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,2,3,2,0,1,0,1,0,0,8,1,1.6111925118928425,0.5187437290322402,0.318015548791988,0.7048453140759401,1.5881407869598758
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,3,2,0,1,1,0,0,0,3,1,0.9183038000417704,0.4838240454145563,-0.9254613770648553,0.5425672662085088,0.8609659307036012
0,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.4816552896379414,1.8101878598202,-1.6037051673772393,-0.9998279420926883
0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,2,0,1,0,1,0,1,0,0,6,0,-1.0380878569494927,-0.06823952416025714,-0.1793752215507493,-0.22373512295487716,-0.8242542992936122
0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,2,1,1,1,0,0,0,3,0,-1.2418786545527492,0.334168258481625,-0.9254613770648553,-0.450932801582706,-0.948766009544967
0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,4,0,-0.9565715379081899,0.3325054164045921,-0.6767659918934866,0.3831897028714636,-0.6963678695261444
0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,3,2,0,1,0,0,0,1,1,13,1,-0.2229246665364664,-1.297079819087326,1.8101878598202,-1.0138099333183181,-0.6609222861118083
1,1,0,1,1,1,1,2,1,0,1,1,0,1,1,0,0,0,3,1,1,1,0,0,0,6,1,-1.0380878569494927,1.233765822156245,-0.1793752215507493,0.9329262121134658,-0.699610247100449
0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,2,1,3,1,0,1,0,1,0,0,5,1,1.2851272357276322,0.11467310431332553,-0.42807060672211794,0.2700789528186345,0.9228799024796073
0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,2,2,3,1,0,1,0,1,0,0,6,0,1.5296761928515399,-0.5471380423456371,0.06932016362061937,-0.3480956541139594,0.5099730440375587
1,0,0,1,1,1,1,2,1,0,1,0,0,1,1,0,0,0,2,1,1,1,0,0,0,5,0,-1.2418786545527492,0.9693739319080664,-0.42807060672211794,0.04740108571388896,-0.9286279773997967
1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,2,0,3,3,0,1,1,0,0,0,6,0,1.407401714289586,1.3368620309322643,-0.1793752215507493,1.517824782863932,2.1549392667347327
0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,0,3,2,2,1,1,1,0,0,0,3,0,0.5107222048352572,0.8130667766670048,-0.9254613770648553,0.9236443014668216,0.7632093496878342
0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,3,1,0,1,0,0,0,1,1,13,0,-0.3451991450984203,-1.320359608165782,1.8101878598202,-1.2116970645772234,-0.7648327674216635
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,1,1,13,1,-1.1603623355114465,-1.5082607628704625,1.8101878598202,-1.3017574056549213,-0.9660586899412581
0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,2,2,2,0,1,1,0,0,0,6,1,0.4699640453146059,0.9344542482903826,-0.1793752215507493,1.0643733735682326,0.8099922261170854
0,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,1,3,0,0,0,0,0,1,1,13,1,1.6111925118928425,-1.4683525530216806,1.8101878598202,-1.2711211880101094,-0.35488154568000146
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,0,2,0,-1.2826368140734004,0.3142141535572339,-1.174156762236224,-0.7194763640689326,-0.9760063925671855
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,1,1,13,0,1.3666435547689346,-1.51324928910156,1.8101878598202,-1.329613790121776,-0.4614168088357223
0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,3,0,-1.2826368140734004,-0.6718511981230799,-0.6767659918934866,-1.2049834755150677,-0.9890861878159107
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,2,0,1,1,0,0,0,5,1,-0.7935388998255847,0.638468358578585,-0.42807060672211794,0.6260485239282579,-0.5256026506127716
0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,2,0,2,1,1,1,0,0,0,2,0,-0.9158133783875386,0.527057939417403,-1.174156762236224,0.41230673215212055,-0.6608120011603013
1,1,0,1,1,1,0,2,1,0,0,1,0,1,1,0,0,3,3,1,1,1,0,0,0,5,1,1.3258853952482834,1.3135822418538081,-0.42807060672211794,1.3281682998885445,1.8932771907893258
0,0,1,1,0,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,1,-1.2826368140734004,-1.50659792079343,1.8101878598202,-1.6159861229787436,-1.0001587969472092
0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,2,2,0,1,0,1,0,0,6,1,0.22541508819069803,0.30589994317207103,-0.1793752215507493,0.4170473527759185,0.2274229982767338
0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,2,1,1,1,0,1,0,1,0,0,5,1,-0.38595730461907163,-0.8231698271330437,-0.1793752215507493,-0.7656664026368124,-0.6303954115346825
0,1,0,1,0,0,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,1,-0.9158133783875386,-1.4883066579460715,1.8101878598202,-1.3871137685870731,-0.9274368999235215
0,0,1,1,1,1,1,2,1,0,0,0,0,1,1,0,0,0,3,1,1,1,0,0,0,4,1,-1.1603623355114465,1.2254516117710823,-0.6767659918934866,0.45163556209051364,-0.847965563867608
0,1,1,1,1,1,0,2,0,1,1,1,1,1,1,2,3,3,2,1,1,0,1,0,0,8,1,1.6111925118928425,0.6218399378082593,0.318015548791988,0.7974627856350467,1.6792140999143212
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,3,1,0.1031406096287441,-0.2661177313271328,-0.9254613770648553,-0.2430662567720598,-0.18777778715665958
0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.4783296054838762,1.8101878598202,-1.6020677066303721,-0.9997838281120855
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,1,1,13,1,1.0405782786037243,-1.50659792079343,1.8101878598202,-1.3368268192098607,-0.532506488577107
0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,3,3,0,1,1,0,0,0,6,1,1.5296761928515399,1.373444556626981,-0.1793752215507493,1.5118291260530128,2.2887810838835763
0,1,1,1,0,1,0,2,0,0,0,1,0,1,1,1,3,2,2,1,1,0,1,0,0,5,1,0.22541508819069803,0.4688584667212631,-0.42807060672211794,0.4676406912368164,0.25400167158991055
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,1,0,0,3,1,1.122094597645027,-0.5022413062657577,-0.6767659918934866,-0.2882067844104245,0.3452734974570683
0,0,0,1,1,1,0,2,1,1,0,0,0,1,0,0,3,2,2,1,1,1,0,0,0,4,0,-0.2636828260571177,0.9161629854430244,-0.6767659918934866,0.9140423476669555,0.027807236049140885
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,2,0,1,0,1,0,1,0,0,4,0,-0.9973296974288413,-0.22122099524725336,-0.6767659918934866,-0.2286020201747327,-0.8017782261764943
0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,0,2,3,1,1,1,0,0,0,7,1,0.34768956675265195,1.2553827691576682,0.06932016362061937,1.3492213666339807,0.8498933215723029
1,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,3,2,2,1,1,1,0,0,0,3,1,0.14389876914939542,0.9011974067497313,-0.9254613770648553,0.9856955974660555,0.44744147653311384
1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,2,3,1,0,1,0,1,0,0,6,0,0.877545640521119,0.013239737614338875,-0.1793752215507493,0.16576468770107372,0.5484183781328839
0,1,1,1,1,1,1,2,1,0,0,1,0,1,1,2,2,3,3,1,1,1,0,0,0,5,1,1.5704343523721913,1.3684560303958833,-0.42807060672211794,1.5770168483916178,2.398448439662095
0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,0,3,0,0.9183038000417704,0.2743059437084521,-0.9254613770648553,0.4878585330408552,0.8196973018496977
0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,2,3,1,1,1,0,1,0,0,3,0,1.6111925118928425,-0.1696728908592438,-0.9254613770648553,-0.022748031761491656,0.8726781925536402
0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,5,1,-1.201120495032098,-0.32431720402327274,-0.42807060672211794,-0.6699431764761986,-0.9405608091528495
0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,2,2,3,1,1,1,0,1,0,0,3,1,0.877545640521119,-0.16801004878221132,-0.9254613770648553,-0.0030426292941483054,0.4233552431239942
0,1,1,1,1,1,0,2,1,1,0,1,1,1,1,2,2,3,3,1,1,1,0,0,0,7,1,1.6111925118928425,1.7209785507267878,0.06932016362061937,1.8042319733287742,2.6691979956116754
0,0,0,1,1,1,0,2,1,1,1,1,1,1,1,2,0,3,3,1,1,1,0,0,0,8,0,0.7960293214798164,1.4782036074800327,0.318015548791988,1.6053780461388514,1.5195656041128494
1,0,0,1,1,0,0,2,1,1,1,0,0,1,1,1,2,3,3,1,1,1,0,0,0,6,0,1.122094597645027,1.215474559308887,-0.1793752215507493,1.37993621874647,1.7159610457564396
0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,3,2,1,0,1,0,1,0,0,5,0,0.26617324771134937,-0.47231014887917155,-0.1793752215507493,-0.37610084545087324,-0.16823529374962665
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,4,0,-0.7120225807842822,-0.28939752040558886,-0.6767659918934866,-0.028672611484317913,-0.5976848949177188
0,0,0,1,1,1,1,2,1,0,1,1,1,1,1,2,2,3,3,1,1,1,0,0,0,7,0,1.4889180333308887,1.3850844511662088,0.06932016362061937,1.5019964543166933,2.2330651263822614
0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,1,1,13,1,0.4292058857939546,-1.5182378153326577,1.8101878598202,-1.358346560465974,-0.6663483057259505
1,0,0,1,0,0,0,2,0,1,0,1,1,1,0,1,2,3,2,1,1,0,1,0,0,6,0,1.2443690762069808,0.6035486749609011,-0.1793752215507493,0.7467929787781669,1.304134979839159
1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,1,-1.2418786545527492,0.17453541908649794,-0.9254613770648553,-0.3898009336996625,-0.9462956266312113
0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,2,3,3,0,1,1,0,0,0,7,1,1.6111925118928425,1.4449467659393813,0.06932016362061937,1.509130143386509,2.379016231206568
0,1,1,1,1,0,1,2,1,0,1,1,0,0,1,0,2,2,2,1,1,1,0,0,0,5,1,-0.019133868933209827,0.8712662493631448,-0.42807060672211794,0.9959374383537091,0.2945644767541694
0,1,1,1,0,1,0,2,2,2,2,2,2,2,2,2,3,2,0,1,0,0,0,1,1,13,1,0.30693140723200063,-1.3170339240117168,1.8101878598202,-1.1318369058104985,-0.5645994094656316
